Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
170.9975946676697,-0.02807309763204516,19.1159780032523,-7.433184950582529
180.9880085698029,-0.01282464681311519,19.09292129376501,-7.963653552615199
191.5621053601653,-0.01877022267390029,19.09003341738654,-8.432397805371039
202.7539862999612,-0.0160503162262646,19.07553224131491,-8.850445686986781
214.5997449925365,-0.02042656380616737,19.06460451799084,-9.321606000944769
227.1375837845639,-0.006253735509949458,19.03925040186598,-9.891822957856135
240.4079369678839,-0.0169245019254649,19.03100476576758,-10.43242108375624
254.4536011793301,-0.01873101479068355,19.02078492184523,-11.10042796996828
269.3198734190672,-0.007340399926262687,18.98351888705463,-11.77319811626384
285.0546971325567,-0.02414523838173272,18.9811068388336,-12.3279997309931
301.7088168272581,-0.010532233336267,18.94899558904917,-12.89141178249741
319.3359417227003,-0.01292126827215074,18.91896549211981,-13.73871678930209
337.9929189616926,-0.004637498470848731,18.88631358975288,-14.51035020654579
357.7399169412834,-0.005614432166510088,18.85017471538797,-15.36836755545453
378.6406193546952,-0.01679186762746198,18.833196067903,-16.05586269975088
400.7624305700231,-0.0158708666887662,18.79285430735722,-16.93096441391312
424.1766930080449,-0.0158864358406412,18.743767999866,-17.86205532144736
448.9589172201711,-0.01325245153270144,18.6977849930254,-18.95438011910051
475.1890254085353,-0.0419167268190147,18.67020588662163,-19.91459481690515
502.9516091735803,-0.009931174441717511,18.58794578116475,-20.96316404777398
532.3362023203628,-0.01263398204340201,18.52287204605811,-22.10162891396379
563.4375696033708,-0.01643800706608696,18.45924960932685,-23.27388399856455
596.3560123410552,-0.01800803101119081,18.38618597567428,-24.56309498352337
631.1976918856806,-0.006406810362653532,18.29282391987384,-25.76107785835559
668.0749719916639,-0.006819961652708295,18.20120454820805,-27.02617765487558
707.1067811865476,-0.02724399965424133,18.12115325338925,-28.15271689582874
748.4189963132453,-0.01839410734780304,18.00618305246842,-29.68310827936131
792.1448484804624,-0.01837508614641185,17.89444516152571,-31.08600569180516
838.4253527304941,-0.04213538312209899,17.79010713027759,-32.5886310599295
887.4097628100533,-0.01371586478595499,17.6283677124618,-33.94796419773332
939.2560525107727,0.001997255329456984,17.46678448388624,-35.61388750195671
994.1314251316742,-0.01853718291019667,17.33188614986395,-37.14010831467117
1052.212852706634,0.003085789304500897,17.14428194178043,-38.96526203779358
1113.687646735833,-0.02162358532181174,16.97479911178834,-40.54746596214532
1178.754062261777,0.005394380318130654,16.77100734478375,-42.20502748960133
1247.621937238045,0.02096966528655007,16.5482925479924,-44.13599631780716
1320.513369252708,-0.01149689256043281,16.35501203824902,-45.81863392410895
1397.663431788814,0.005859513129079928,16.11561406919686,-47.43085227605985
1479.320932331926,-0.01699535720345115,15.8936961841459,-49.11161873286497
1565.749214769513,0.01161859651186196,15.61911727634346,-50.85318859498793
1657.227008669993,0.01453455490436374,15.36311476335408,-52.67056478381292
1754.049328180301,-0.003185909653972692,15.08658035686719,-54.5770286116306
1856.528423440887,-4.394071994241083e-05,14.81410557388135,-55.92680091006703
1964.994787586509,0.01803364539257545,14.47866736766556,-57.64601741104173
2079.798222580294,0.01429327776566995,14.18009774445583,-59.7576505418957
2201.308967318424,0.03729035590816357,13.83297176930417,-61.32397094051423
2329.918891643553,0.041673746450353,13.48776201505426,-63.05471230064552
2466.042760117587,0.03259007595759378,13.16765611843225,-64.79790643993893
2610.119569629524,0.01990801460532098,12.81603481606114,-66.47381977057819
2762.613965152073,0.05112887494029826,12.42667493299152,-68.43816162540423
2924.017738212866,0.02425801557829559,12.08263150078472,-70.02046631448445
3094.851412912785,0.1014695347405155,11.63911547859,-71.7395758329917
3275.665924606298,0.05081293007628565,11.30814934537734,-73.10384924571908
3467.044396657504,0.04076814110735267,10.91795596226898,-74.92338557278077
3669.604021001906,0.09548227323441073,10.47704668714694,-76.45028882394347
3883.998048578666,0.05328279264016479,10.0848911962682,-78.18828019259196
4110.91789605249,0.09840616614888906,9.654954189376044,-79.66617149340132
4351.095375619197,0.0777039244125685,9.251902665014759,-81.14024253937124
4605.305055086172,0.09463692484449202,8.816989551867911,-82.93880613349506
4874.36675583883,0.1134792420368393,8.392044376146179,-84.30970841807381
5159.148196748966,0.150436454453854,7.924406374060454,-86.15434040900411
5460.567792551683,0.1539995821475456,7.480680783918307,-87.62211670746738
5779.597615715405,0.1266552522007322,7.068103570241449,-88.90901855649004
6117.266531357141,0.1249568188730688,6.646950187816119,-90.71769097420125
6474.663515312955,0.1733280899014233,6.144676234210817,-92.15818760150341
6852.941166064297,0.1651488249519242,5.692826140760165,-93.70747786966369
7253.319421846229,0.1737895491061067,5.248723906521367,-95.57625909845068
7677.08949492507,0.1580019736332672,4.795495263458454,-97.23727691137242
8125.618035733363,0.1650220840504732,4.30661850371284,-99.06795814724305
8600.351540291613,0.1563452300931437,3.90947771042474,-100.3933633722582
9102.821015130405,0.1295315028065328,3.44512390813539,-102.3186187685734
9634.646914757404,0.1717134887832004,2.951548848666837,-104.0170658906391
10197.54436759236,0.1505140998653908,2.550432721841441,-105.8592177808963
10793.32870722362,0.1429474446687982,2.057572290990674,-107.6508995439227
11423.92132682452,0.1615465375433758,1.564518138183715,-109.5316555386018
12091.35587560979,0.1544589004996496,1.107767966852691,-111.369875775841
12797.78481731564,0.1759563030565871,0.6540967321277859,-113.3142133118528
13545.48637185448,0.1752220070117041,0.1687408484926628,-115.9633837238151
14336.87186253071,0.1146470160590246,-0.2893698029525949,-118.4281229918019
15174.49349251265,0.09367850003261455,-0.6304832862170977,-120.5193837473044
16061.05257563926,0.1435034342850072,-1.250438104526205,-123.9573410805289
16999.40824810587,0.1857577223948955,-0.9479983894400603,-127.2651475267587
17992.58668912415,0.05287358679757889,-1.8006105668217,-129.9119746958565
19043.7908802925,0.1046903318677903,-2.5575320725445,-131.4737034412846
20156.41093515083,0.0926065746257865,-2.978558589607782,-134.2734859866711
21334.03503223242,0.06163809801306239,-3.398954476165095,-136.9862462900338
22580.46098687132,0.1294037155080144,-3.645296006406481,-140.9894369394714
23899.7084990848,0.05503397521547512,-2.693112781578176,-175.7341099388979
25296.0321170294,0.1465156591304888,0.7966352938426329,-162.3339393510187
26773.9349578379,0.09691488567682097,-5.430727839373284,-115.7259245115836
28338.18323008663,0.09851701132770162,-5.604151140781108,-141.9922954449115
29993.82160472731,0.1297561129637582,-5.981444208976507,-157.3636582227487
31746.18948405528,0.1534409277759119,-6.46870627710933,-162.4152130422665
33600.93822118018,0.0939488887048094,-7.807703128859263,-158.0343734822462
35564.04934553248,0.1532655468856325,-8.374880596775933,-168.7400695929593
37641.85385318225,0.1553618481549229,-8.17063445954539,-173.5316949690491
39841.05262418107,0.01063336879169548,-7.957999349818654,-179.9830607051196
42168.73803277285,0.1300723990766038,-7.971753710846556,177.8096691641418
44632.41682016619,0.2011031071848388,-14.92275547217419,86.79750002813259
47240.03430363178,0.146268440736732,2.430413129329552,177.7096995746997
50000,0.1210048266762825,4.612342295470057,-114.4206825739615
