X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-3.599995e-07,4.000000e-09
342,-5.60e-02,3.84e+01,5.30e+01,
343,-5.60e-02,3.84e+01,5.30e+01,
344,-5.60e-02,3.84e+01,5.30e+01,
345,-5.60e-02,3.84e+01,5.30e+01,
346,-5.60e-02,3.68e+01,5.30e+01,
347,-4.80e-02,3.60e+01,5.30e+01,
348,-4.80e-02,3.44e+01,5.28e+01,
349,-3.20e-02,3.28e+01,5.28e+01,
350,-2.40e-02,3.20e+01,5.28e+01,
351,-2.40e-02,3.04e+01,5.28e+01,
352,-8.00e-03,3.04e+01,5.28e+01,
353,0.00e+00,2.96e+01,5.28e+01,
354,0.00e+00,2.80e+01,5.28e+01,
355,1.60e-02,2.80e+01,5.28e+01,
356,1.60e-02,2.80e+01,5.24e+01,
357,1.60e-02,2.80e+01,5.28e+01,
358,1.60e-02,2.80e+01,5.28e+01,
359,1.60e-02,2.96e+01,5.28e+01,
360,1.60e-02,3.04e+01,5.28e+01,
361,0.00e+00,3.04e+01,5.28e+01,
362,-8.00e-03,3.20e+01,5.28e+01,
363,-8.00e-03,3.28e+01,5.28e+01,
364,-2.40e-02,3.44e+01,5.28e+01,
365,-3.20e-02,3.60e+01,5.28e+01,
366,-3.20e-02,3.68e+01,5.28e+01,
367,-4.80e-02,3.68e+01,5.28e+01,
368,-4.80e-02,3.84e+01,5.28e+01,
369,-4.80e-02,3.84e+01,5.28e+01,
370,-4.80e-02,3.68e+01,5.28e+01,
371,-5.60e-02,3.68e+01,5.28e+01,
372,-4.80e-02,3.68e+01,5.28e+01,
373,-4.80e-02,3.60e+01,5.28e+01,
374,-3.20e-02,3.44e+01,5.28e+01,
375,-3.20e-02,3.28e+01,5.28e+01,
376,-2.40e-02,3.20e+01,5.28e+01,
377,-2.40e-02,3.04e+01,5.28e+01,
378,-8.00e-03,3.04e+01,5.28e+01,
379,-8.00e-03,2.96e+01,5.24e+01,
380,0.00e+00,2.96e+01,5.24e+01,
381,0.00e+00,2.96e+01,5.28e+01,
382,0.00e+00,2.96e+01,5.24e+01,
383,1.60e-02,2.96e+01,5.28e+01,
384,0.00e+00,2.96e+01,5.28e+01,
385,0.00e+00,2.96e+01,5.28e+01,
386,0.00e+00,3.04e+01,5.28e+01,
387,0.00e+00,3.20e+01,5.28e+01,
388,-8.00e-03,3.20e+01,5.28e+01,
389,-8.00e-03,3.28e+01,5.28e+01,
390,-2.40e-02,3.44e+01,5.28e+01,
391,-2.40e-02,3.60e+01,5.28e+01,
392,-3.20e-02,3.60e+01,5.28e+01,
393,-3.20e-02,3.68e+01,5.28e+01,
394,-4.80e-02,3.68e+01,5.28e+01,
395,-4.80e-02,3.68e+01,5.28e+01,
396,-4.80e-02,3.68e+01,5.28e+01,
397,-4.80e-02,3.60e+01,5.28e+01,
398,-4.80e-02,3.60e+01,5.28e+01,
399,-3.20e-02,3.44e+01,5.28e+01,
400,-3.20e-02,3.44e+01,5.28e+01,
401,-2.40e-02,3.28e+01,5.28e+01,
402,-2.40e-02,3.28e+01,5.28e+01,
403,-2.40e-02,3.20e+01,5.28e+01,
404,-8.00e-03,3.04e+01,5.28e+01,
405,-8.00e-03,3.04e+01,5.28e+01,
406,0.00e+00,2.96e+01,5.28e+01,
407,0.00e+00,2.96e+01,5.28e+01,
408,0.00e+00,2.96e+01,5.28e+01,
409,0.00e+00,2.96e+01,5.28e+01,
410,0.00e+00,3.04e+01,5.28e+01,
411,0.00e+00,3.04e+01,5.28e+01,
412,0.00e+00,3.04e+01,5.28e+01,
413,-8.00e-03,3.20e+01,5.28e+01,
414,-8.00e-03,3.28e+01,5.28e+01,
415,-8.00e-03,3.28e+01,5.28e+01,
416,-2.40e-02,3.44e+01,5.28e+01,
417,-2.40e-02,3.44e+01,5.28e+01,
418,-3.20e-02,3.60e+01,5.28e+01,
419,-3.20e-02,3.60e+01,5.28e+01,
420,-3.20e-02,3.60e+01,5.28e+01,
421,-3.20e-02,3.60e+01,5.28e+01,
422,-4.80e-02,3.60e+01,5.28e+01,
423,-3.20e-02,3.60e+01,5.28e+01,
424,-3.20e-02,3.60e+01,5.28e+01,
425,-3.20e-02,3.44e+01,5.28e+01,
426,-3.20e-02,3.44e+01,5.28e+01,
427,-2.40e-02,3.28e+01,5.24e+01,
428,-2.40e-02,3.28e+01,5.28e+01,
429,-8.00e-03,3.20e+01,5.28e+01,
430,-8.00e-03,3.20e+01,5.24e+01,
431,-8.00e-03,3.04e+01,5.24e+01,
432,0.00e+00,3.04e+01,5.24e+01,
433,0.00e+00,3.04e+01,5.28e+01,
434,0.00e+00,3.04e+01,5.24e+01,
435,0.00e+00,3.04e+01,5.24e+01,
436,0.00e+00,3.04e+01,5.24e+01,
437,0.00e+00,3.04e+01,5.24e+01,
438,0.00e+00,3.20e+01,5.24e+01,
439,-8.00e-03,3.20e+01,5.24e+01,
440,-8.00e-03,3.28e+01,5.28e+01,
441,-8.00e-03,3.28e+01,5.24e+01,
442,-2.40e-02,3.44e+01,5.24e+01,
443,-2.40e-02,3.44e+01,5.24e+01,
444,-2.40e-02,3.44e+01,5.24e+01,
445,-3.20e-02,3.60e+01,5.24e+01,
446,-3.20e-02,3.60e+01,5.24e+01,
447,-3.20e-02,3.60e+01,5.24e+01,
448,-3.20e-02,3.60e+01,5.24e+01,
449,-3.20e-02,3.60e+01,5.24e+01,
450,-3.20e-02,3.44e+01,5.24e+01,
451,-3.20e-02,3.44e+01,5.28e+01,
452,-2.40e-02,3.28e+01,5.24e+01,
453,-2.40e-02,3.28e+01,5.24e+01,
454,-2.40e-02,3.20e+01,5.24e+01,
455,-2.40e-02,3.20e+01,5.24e+01,
456,-8.00e-03,3.20e+01,5.24e+01,
457,-8.00e-03,3.04e+01,5.28e+01,
458,-8.00e-03,3.04e+01,5.24e+01,
459,-8.00e-03,3.04e+01,5.24e+01,
460,0.00e+00,3.04e+01,5.24e+01,
461,0.00e+00,3.04e+01,5.24e+01,
462,0.00e+00,3.04e+01,5.24e+01,
463,-8.00e-03,3.20e+01,5.28e+01,
464,-8.00e-03,3.20e+01,5.24e+01,
465,-8.00e-03,3.20e+01,5.24e+01,
466,-8.00e-03,3.28e+01,5.24e+01,
467,-8.00e-03,3.28e+01,5.24e+01,
468,-2.40e-02,3.28e+01,5.24e+01,
469,-2.40e-02,3.44e+01,5.28e+01,
470,-2.40e-02,3.44e+01,5.24e+01,
471,-3.20e-02,3.44e+01,5.28e+01,
